"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
2671.57584668865,1.08784417787391,0.199092586337062,5.46401148273901,4.65493405116091e-08,4.60861629940806e-06,"NHERF2"
2730.88752309725,0.380645699713385,0.0697242663389317,5.4593001791235,4.7801498315693e-08,4.66298929648182e-06,"IER2"
10396.7874090411,0.613786331201094,0.112426336164238,5.45945329308288,4.77602955848487e-08,4.66298929648182e-06,"PTPRF"
39002.8391232823,-0.206791199957357,0.0378721385436783,-5.46024618384997,4.75474800318067e-08,4.66298929648182e-06,"RPL3"
666.7832793115,-1.39004453510662,0.254682192088743,-5.45795732205046,4.81643384071589e-08,4.67546504537786e-06,"WNT2"
14559.4785062459,-0.202026607334419,0.0370604679312507,-5.45126973866575,5.00114460573266e-08,4.83120279874174e-06,"RPL21"
359.549737315906,1.17457992672356,0.215512908421361,5.45016043506348,5.03244015268012e-08,4.83794971199683e-06,"DMD"
521.786539117675,-2.1318372855012,0.391282625706164,-5.44833106671625,5.08446515971477e-08,4.86446426338096e-06,"CPXM1"
60.1717056708247,2.86864260450964,0.52716843891758,5.44160536317337,5.28025473573593e-08,4.95646553024269e-06,"FOXS1"
4362.37789917537,0.451890880337418,0.0830391023828173,5.44190468550784,5.27138800297723e-08,4.95646553024269e-06,"NEXN"
142.139970804374,0.681387104954714,0.125170568151325,5.44366870757468,5.21942530795867e-08,4.95646553024269e-06,"NRGN"
154.455886479181,0.889522380269919,0.16342024964655,5.44315886307728,5.2343925414143e-08,4.95646553024269e-06,"RANBP17"
2537.5344627169,0.465610923479168,0.0856363709494041,5.43706976740363,5.41639337405146e-08,5.06038629782273e-06,"SLC20A2"
1072.99651360762,-0.805221913305616,0.148157784604496,-5.43489439623533,5.48288950241131e-08,5.09590265672698e-06,"ASAP3"
241.943911321394,1.38608026940116,0.255107004769549,5.4333289305532,5.53123102438707e-08,5.09590265672698e-06,"EXTL1"
13953.952259965,0.277495948730652,0.0510716260070972,5.4334661029216,5.52697868980403e-08,5.09590265672698e-06,"MYL12A"
15487.9406501209,-0.522176501355035,0.0961300284912098,-5.43198113587144,5.57318154663849e-08,5.11088998977446e-06,"TGFBR2"
207.309835996609,2.75938031889351,0.50810404209609,5.43073876663171,5.612123649377e-08,5.12299360654139e-06,"C5orf46"
73.18077557887,-1.36619491186703,0.251730028260495,-5.42722265320394,5.7237709191264e-08,5.19434845136683e-06,"LOC101929130"
1855.68783592134,2.96818817947763,0.546966165322519,5.42663946631403,5.74249577538042e-08,5.19434845136683e-06,"TOR4A"
